MunicipioId;CondicionId;Mes;Codigo;Descripcion
22;2;4;DM;Suelos condicionados a prácticas de manejo por pendiente, acidez y aluminio, y con alta probabilidad (60 - 80 %) que presente condiciones de déficit para el cultivo de mora
22;2;4;DN;Suelos condicionados a prácticas de manejo por acidez, y con alta probabilidad (60 - 80 %) que presente condiciones de déficit para el cultivo de mora
22;2;4;DP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con alta probabilidad (60 - 80 %) que presente condiciones de déficit para el cultivo de mora
22;2;4;EL;Suelos condicionados a prácticas de manejo por acidez y aluminio, y con muy alta probabilidad (80 - 100 %) que presente condiciones de déficit para el cultivo de mora
22;2;4;EM;Suelos condicionados a prácticas de manejo por pendiente, acidez y aluminio, y con muy alta probabilidad (80 - 100 %) que presente condiciones de déficit para el cultivo de mora
22;2;4;EN;Suelos condicionados a prácticas de manejo por acidez, y con muy alta probabilidad (80 - 100 %) que presente condiciones de déficit para el cultivo de mora
22;2;4;EO;Suelos condicionados a prácticas de manejo por pendiente y texturas, y con muy alta probabilidad (80 - 100 %) que presente condiciones de déficit para el cultivo de mora
22;2;4;EP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con muy alta probabilidad (80 - 100 %) que presente condiciones de déficit para el cultivo de mora
22;2;4;EZ;No apto (zona urbana)
22;2;5;DL;Suelos condicionados a prácticas de manejo por acidez y aluminio, y con alta probabilidad (60 - 80 %) que presente condiciones de déficit para el cultivo de mora
22;2;5;DO;Suelos condicionados a prácticas de manejo por pendiente y texturas, y con alta probabilidad (60 - 80 %) que presente condiciones de déficit para el cultivo de mora
22;2;5;DP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con alta probabilidad (60 - 80 %) que presente condiciones de déficit para el cultivo de mora
22;2;5;DZ;No apto (zona urbana)
22;2;5;EL;Suelos condicionados a prácticas de manejo por acidez y aluminio, y con muy alta probabilidad (80 - 100 %) que presente condiciones de déficit para el cultivo de mora
22;2;5;EM;Suelos condicionados a prácticas de manejo por pendiente, acidez y aluminio, y con muy alta probabilidad (80 - 100 %) que presente condiciones de déficit para el cultivo de mora
22;2;5;EN;Suelos condicionados a prácticas de manejo por acidez, y con muy alta probabilidad (80 - 100 %) que presente condiciones de déficit para el cultivo de mora
22;2;5;EO;Suelos condicionados a prácticas de manejo por pendiente y texturas, y con muy alta probabilidad (80 - 100 %) que presente condiciones de déficit para el cultivo de mora
22;2;5;EP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con muy alta probabilidad (80 - 100 %) que presente condiciones de déficit para el cultivo de mora
22;2;6;DL;Suelos condicionados a prácticas de manejo por acidez y aluminio, y con alta probabilidad (60 - 80 %) que presente condiciones de déficit para el cultivo de mora
22;2;6;DM;Suelos condicionados a prácticas de manejo por pendiente, acidez y aluminio, y con alta probabilidad (60 - 80 %) que presente condiciones de déficit para el cultivo de mora
22;2;6;DN;Suelos condicionados a prácticas de manejo por acidez, y con alta probabilidad (60 - 80 %) que presente condiciones de déficit para el cultivo de mora
22;2;6;DO;Suelos condicionados a prácticas de manejo por pendiente y texturas, y con alta probabilidad (60 - 80 %) que presente condiciones de déficit para el cultivo de mora
22;2;6;DP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con alta probabilidad (60 - 80 %) que presente condiciones de déficit para el cultivo de mora
22;2;6;DZ;No apto (zona urbana)
